timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540466205538,5,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,2,0,0
1540466205540,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,0,0,0
1540466205539,6,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205543,20,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,3,0,0
1540466205545,21,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,9,0,0
1540466205566,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205545,29,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,8,0,0
1540466205563,11,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,2,0,0
1540466205574,13,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205574,14,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,5,0,0
1540466205574,14,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205588,3,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205591,7,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,4,0,0
1540466205587,11,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205598,4,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205588,14,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,4,0,0
1540466205598,9,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,5,0,0
1540466205602,10,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205602,11,HTTP Request,200,,Load Test 1-100,text,true,,3567,273,3,3,1,0,0
1540466205607,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205612,7,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205614,6,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205615,7,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205619,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205620,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205625,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,3,0,0
1540466205628,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205622,15,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,12,0,0
1540466205631,9,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,2,0,0
1540466205633,12,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205637,13,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,4,0,0
1540466205640,10,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205645,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205650,10,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,4,0,0
1540466205653,7,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,0,0,0
1540466205660,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205660,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,3,0,0
1540466205668,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
